AcquisitionMatrix	EchoNumbers	EchoTime	FlipAngle	ImagingFrequency	InPlanePhaseEncodingDirection	InversionTime	MagneticFieldStrength	NumberOfEchoes	PixelBandwidth	PixelSpacing	PulseSequenceName	RepetitionTime	SOPInstanceUID	ScanningSequence	SequenceVariant	SliceThickness	TriggerTime
0/320/224/0	1	6.568	90	127.732428	ROW	1238	3		244.141	0.46875/0.46875		3285.62	1.3.6.1.4.1.14519.5.2.1.4591.4001.968073704628795569074388377935	IR	NONE	2.5	
0/304/243/0	1	10	90	127.785794	ROW		3		207.443054199218	0.6875/0.6875		423.807586669921	1.3.6.1.4.1.14519.5.2.1.1188.4001.102346419265647345589167187692	SE	SS	5	
0/304/243/0	1	10	90	127.785794	ROW		3		207.443054199218	0.6875/0.6875		423.807586669921	1.3.6.1.4.1.14519.5.2.1.1188.4001.107425942705334729483967548374	SE	SS	5	
0/304/243/0	1	10	90	127.785794	ROW		3		207.443054199218	0.6875/0.6875		423.807586669921	1.3.6.1.4.1.14519.5.2.1.1188.4001.117943052682650182389791302186	SE	SS	5	
0/304/243/0	1	10	90	127.785794	ROW		3		207.443054199218	0.6875/0.6875		423.807586669921	1.3.6.1.4.1.14519.5.2.1.1188.4001.122141637586838420637992254883	SE	SS	5	
0/304/243/0	1	10	90	127.785794	ROW		3		207.443054199218	0.6875/0.6875		423.807586669921	1.3.6.1.4.1.14519.5.2.1.1188.4001.130601404664955336989254997629	SE	SS	5	
0/304/243/0	1	10	90	127.785794	ROW		3		207.443054199218	0.6875/0.6875		423.807586669921	1.3.6.1.4.1.14519.5.2.1.1188.4001.132100093803533887136327335855	SE	SS	5	
0/304/243/0	1	10	90	127.785794	ROW		3		207.443054199218	0.6875/0.6875		423.807586669921	1.3.6.1.4.1.14519.5.2.1.1188.4001.147829936045902556375037016792	SE	SS	5	
0/304/243/0	1	10	90	127.785794	ROW		3		207.443054199218	0.6875/0.6875		423.807586669921	1.3.6.1.4.1.14519.5.2.1.1188.4001.156224252782438491680842609266	SE	SS	5	
0/304/243/0	1	10	90	127.785794	ROW		3		207.443054199218	0.6875/0.6875		423.807586669921	1.3.6.1.4.1.14519.5.2.1.1188.4001.162352552853550544868902945104	SE	SS	5	
0/304/243/0	1	10	90	127.785794	ROW		3		207.443054199218	0.6875/0.6875		423.807586669921	1.3.6.1.4.1.14519.5.2.1.1188.4001.175437881991930299483460491551	SE	SS	5	
0/304/243/0	1	10	90	127.785794	ROW		3		207.443054199218	0.6875/0.6875		423.807586669921	1.3.6.1.4.1.14519.5.2.1.1188.4001.175751358349787198280714958015	SE	SS	5	
0/304/243/0	1	10	90	127.785794	ROW		3		207.443054199218	0.6875/0.6875		423.807586669921	1.3.6.1.4.1.14519.5.2.1.1188.4001.181801691457422230002665152544	SE	SS	5	
0/304/243/0	1	10	90	127.785794	ROW		3		207.443054199218	0.6875/0.6875		423.807586669921	1.3.6.1.4.1.14519.5.2.1.1188.4001.187836545439753228547009308589	SE	SS	5	
0/304/243/0	1	10	90	127.785794	ROW		3		207.443054199218	0.6875/0.6875		423.807586669921	1.3.6.1.4.1.14519.5.2.1.1188.4001.204542122132304010788758544100	SE	SS	5	
0/304/243/0	1	10	90	127.785794	ROW		3		207.443054199218	0.6875/0.6875		423.807586669921	1.3.6.1.4.1.14519.5.2.1.1188.4001.220347980079456246533301468000	SE	SS	5	
0/304/243/0	1	10	90	127.785794	ROW		3		207.443054199218	0.6875/0.6875		423.807586669921	1.3.6.1.4.1.14519.5.2.1.1188.4001.220857521012945122302370082055	SE	SS	5	
0/304/243/0	1	10	90	127.785794	ROW		3		207.443054199218	0.6875/0.6875		423.807586669921	1.3.6.1.4.1.14519.5.2.1.1188.4001.237484475517595409798934276892	SE	SS	5	
0/304/243/0	1	10	90	127.785794	ROW		3		207.443054199218	0.6875/0.6875		423.807586669921	1.3.6.1.4.1.14519.5.2.1.1188.4001.254168994860146137212109550515	SE	SS	5	
0/304/243/0	1	10	90	127.785794	ROW		3		207.443054199218	0.6875/0.6875		423.807586669921	1.3.6.1.4.1.14519.5.2.1.1188.4001.277787380076905472722524670406	SE	SS	5	
0/304/243/0	1	10	90	127.785794	ROW		3		207.443054199218	0.6875/0.6875		423.807586669921	1.3.6.1.4.1.14519.5.2.1.1188.4001.291255546794836747859819832720	SE	SS	5	
0/304/243/0	1	10	90	127.785794	ROW		3		207.443054199218	0.6875/0.6875		423.807586669921	1.3.6.1.4.1.14519.5.2.1.1188.4001.297222444147573795774061840639	SE	SS	5	
0/304/243/0	1	10	90	127.785794	ROW		3		207.443054199218	0.6875/0.6875		423.807586669921	1.3.6.1.4.1.14519.5.2.1.1188.4001.417753362002228373303678248820	SE	SS	5	
0/304/243/0	1	10	90	127.785794	ROW		3		207.443054199218	0.6875/0.6875		423.807586669921	1.3.6.1.4.1.14519.5.2.1.1188.4001.662789078170582275994910833580	SE	SS	5	
0/304/243/0	1	10	90	127.785794	ROW		3		207.443054199218	0.6875/0.6875		423.807586669921	1.3.6.1.4.1.14519.5.2.1.1188.4001.825606434529059330404506138691	SE	SS	5	
0/320/250/0	1	125	90	127.785806	ROW	2850	3		171.165466308593	0.6875/0.6875		11000	1.3.6.1.4.1.14519.5.2.1.1188.4001.101232807235458807149924213523	IR	SK	5	
0/320/250/0	1	125	90	127.785806	ROW	2850	3		171.165466308593	0.6875/0.6875		11000	1.3.6.1.4.1.14519.5.2.1.1188.4001.104218427054125955788416452467	IR	SK	5	
0/320/250/0	1	125	90	127.785806	ROW	2850	3		171.165466308593	0.6875/0.6875		11000	1.3.6.1.4.1.14519.5.2.1.1188.4001.110851039555889472310095102009	IR	SK	5	
0/320/250/0	1	125	90	127.785806	ROW	2850	3		171.165466308593	0.6875/0.6875		11000	1.3.6.1.4.1.14519.5.2.1.1188.4001.114658491477457217557854218618	IR	SK	5	
0/320/250/0	1	125	90	127.785806	ROW	2850	3		171.165466308593	0.6875/0.6875		11000	1.3.6.1.4.1.14519.5.2.1.1188.4001.124326133201630582763868075401	IR	SK	5	
0/320/250/0	1	125	90	127.785806	ROW	2850	3		171.165466308593	0.6875/0.6875		11000	1.3.6.1.4.1.14519.5.2.1.1188.4001.150864953553414383884736184453	IR	SK	5	
0/320/250/0	1	125	90	127.785806	ROW	2850	3		171.165466308593	0.6875/0.6875		11000	1.3.6.1.4.1.14519.5.2.1.1188.4001.158321205149933712119392332112	IR	SK	5	
0/320/250/0	1	125	90	127.785806	ROW	2850	3		171.165466308593	0.6875/0.6875		11000	1.3.6.1.4.1.14519.5.2.1.1188.4001.188743385075514204992819974946	IR	SK	5	
0/320/250/0	1	125	90	127.785806	ROW	2850	3		171.165466308593	0.6875/0.6875		11000	1.3.6.1.4.1.14519.5.2.1.1188.4001.207574371321540076067302957743	IR	SK	5	
0/320/250/0	1	125	90	127.785806	ROW	2850	3		171.165466308593	0.6875/0.6875		11000	1.3.6.1.4.1.14519.5.2.1.1188.4001.239909649076631035509620746844	IR	SK	5	
0/320/250/0	1	125	90	127.785806	ROW	2850	3		171.165466308593	0.6875/0.6875		11000	1.3.6.1.4.1.14519.5.2.1.1188.4001.255160534426667982375855473873	IR	SK	5	
0/320/250/0	1	125	90	127.785806	ROW	2850	3		171.165466308593	0.6875/0.6875		11000	1.3.6.1.4.1.14519.5.2.1.1188.4001.255432107275270769955445733843	IR	SK	5	
0/320/250/0	1	125	90	127.785806	ROW	2850	3		171.165466308593	0.6875/0.6875		11000	1.3.6.1.4.1.14519.5.2.1.1188.4001.258963644948480912144961250514	IR	SK	5	
0/320/250/0	1	125	90	127.785806	ROW	2850	3		171.165466308593	0.6875/0.6875		11000	1.3.6.1.4.1.14519.5.2.1.1188.4001.263275320158157141051869331975	IR	SK	5	
0/320/250/0	1	125	90	127.785806	ROW	2850	3		171.165466308593	0.6875/0.6875		11000	1.3.6.1.4.1.14519.5.2.1.1188.4001.273125431785793842919297849361	IR	SK	5	
0/320/250/0	1	125	90	127.785806	ROW	2850	3		171.165466308593	0.6875/0.6875		11000	1.3.6.1.4.1.14519.5.2.1.1188.4001.276237631558377600292799729279	IR	SK	5	
0/320/250/0	1	125	90	127.785806	ROW	2850	3		171.165466308593	0.6875/0.6875		11000	1.3.6.1.4.1.14519.5.2.1.1188.4001.302581654282058329302986401943	IR	SK	5	
0/320/250/0	1	125	90	127.785806	ROW	2850	3		171.165466308593	0.6875/0.6875		11000	1.3.6.1.4.1.14519.5.2.1.1188.4001.316452944297343126463461876068	IR	SK	5	
0/320/250/0	1	125	90	127.785806	ROW	2850	3		171.165466308593	0.6875/0.6875		11000	1.3.6.1.4.1.14519.5.2.1.1188.4001.318014994956775678850933598111	IR	SK	5	
0/320/250/0	1	125	90	127.785806	ROW	2850	3		171.165466308593	0.6875/0.6875		11000	1.3.6.1.4.1.14519.5.2.1.1188.4001.337390238760112252005357968286	IR	SK	5	
0/320/250/0	1	125	90	127.785806	ROW	2850	3		171.165466308593	0.6875/0.6875		11000	1.3.6.1.4.1.14519.5.2.1.1188.4001.356955815392887833911179712259	IR	SK	5	
0/320/250/0	1	125	90	127.785806	ROW	2850	3		171.165466308593	0.6875/0.6875		11000	1.3.6.1.4.1.14519.5.2.1.1188.4001.441291278868832206217268488815	IR	SK	5	
0/320/250/0	1	125	90	127.785806	ROW	2850	3		171.165466308593	0.6875/0.6875		11000	1.3.6.1.4.1.14519.5.2.1.1188.4001.589870986604120533020421002532	IR	SK	5	
0/320/250/0	1	125	90	127.785806	ROW	2850	3		171.165466308593	0.6875/0.6875		11000	1.3.6.1.4.1.14519.5.2.1.1188.4001.614287180301262458458634947265	IR	SK	5	
0/320/250/0	1	125	90	127.785806	ROW	2850	3		171.165466308593	0.6875/0.6875		11000	1.3.6.1.4.1.14519.5.2.1.1188.4001.625407907270715888379088722300	IR	SK	5	
0/320/250/0	1	125	90	127.785806	ROW	2850	3		171.165466308593	0.6875/0.6875		11000	1.3.6.1.4.1.14519.5.2.1.1188.4001.678295179843352228105517600416	IR	SK	5	
0/320/250/0	1	125	90	127.785806	ROW	2850	3		171.165466308593	0.6875/0.6875		11000	1.3.6.1.4.1.14519.5.2.1.1188.4001.727316649287876474676830751284	IR	SK	5	
0/320/250/0	1	125	90	127.785806	ROW	2850	3		171.165466308593	0.6875/0.6875		11000	1.3.6.1.4.1.14519.5.2.1.1188.4001.964875578705602880235587006236	IR	SK	5	
0/400/380/0	1	105	90	127.785793	ROW		3		210.335906982421	0.4296875/0.4296875		3000	1.3.6.1.4.1.14519.5.2.1.1188.4001.109964197026312877827174365754	SE	SK	5	
0/400/380/0	1	105	90	127.785793	ROW		3		210.335906982421	0.4296875/0.4296875		3000	1.3.6.1.4.1.14519.5.2.1.1188.4001.110890815370969432371561790113	SE	SK	5	
0/400/380/0	1	105	90	127.785793	ROW		3		210.335906982421	0.4296875/0.4296875		3000	1.3.6.1.4.1.14519.5.2.1.1188.4001.119006313797930543610222493847	SE	SK	5	
0/400/380/0	1	105	90	127.785793	ROW		3		210.335906982421	0.4296875/0.4296875		3000	1.3.6.1.4.1.14519.5.2.1.1188.4001.122676098640190221559790544284	SE	SK	5	
0/400/380/0	1	105	90	127.785793	ROW		3		210.335906982421	0.4296875/0.4296875		3000	1.3.6.1.4.1.14519.5.2.1.1188.4001.142274827150825426640982126622	SE	SK	5	
0/400/380/0	1	105	90	127.785793	ROW		3		210.335906982421	0.4296875/0.4296875		3000	1.3.6.1.4.1.14519.5.2.1.1188.4001.165446748240093353511468220862	SE	SK	5	
0/400/380/0	1	105	90	127.785793	ROW		3		210.335906982421	0.4296875/0.4296875		3000	1.3.6.1.4.1.14519.5.2.1.1188.4001.168918230617788810078253269291	SE	SK	5	
0/400/380/0	1	105	90	127.785793	ROW		3		210.335906982421	0.4296875/0.4296875		3000	1.3.6.1.4.1.14519.5.2.1.1188.4001.172899347576279774175329559304	SE	SK	5	
0/400/380/0	1	105	90	127.785793	ROW		3		210.335906982421	0.4296875/0.4296875		3000	1.3.6.1.4.1.14519.5.2.1.1188.4001.176741578510358200570213366188	SE	SK	5	
0/400/380/0	1	105	90	127.785793	ROW		3		210.335906982421	0.4296875/0.4296875		3000	1.3.6.1.4.1.14519.5.2.1.1188.4001.188307887086297876974744083376	SE	SK	5	
0/400/380/0	1	105	90	127.785793	ROW		3		210.335906982421	0.4296875/0.4296875		3000	1.3.6.1.4.1.14519.5.2.1.1188.4001.198543749865816643497810382527	SE	SK	5	
0/400/380/0	1	105	90	127.785793	ROW		3		210.335906982421	0.4296875/0.4296875		3000	1.3.6.1.4.1.14519.5.2.1.1188.4001.207435605589537383664895036857	SE	SK	5	
0/400/380/0	1	105	90	127.785793	ROW		3		210.335906982421	0.4296875/0.4296875		3000	1.3.6.1.4.1.14519.5.2.1.1188.4001.227674182918425531888258298098	SE	SK	5	
0/400/380/0	1	105	90	127.785793	ROW		3		210.335906982421	0.4296875/0.4296875		3000	1.3.6.1.4.1.14519.5.2.1.1188.4001.232559466647938099241277996772	SE	SK	5	
0/400/380/0	1	105	90	127.785793	ROW		3		210.335906982421	0.4296875/0.4296875		3000	1.3.6.1.4.1.14519.5.2.1.1188.4001.232644863749346652257183570123	SE	SK	5	
0/400/380/0	1	105	90	127.785793	ROW		3		210.335906982421	0.4296875/0.4296875		3000	1.3.6.1.4.1.14519.5.2.1.1188.4001.254646877511113389984169165347	SE	SK	5	
0/400/380/0	1	105	90	127.785793	ROW		3		210.335906982421	0.4296875/0.4296875		3000	1.3.6.1.4.1.14519.5.2.1.1188.4001.276187469041978407158980200013	SE	SK	5	
0/400/380/0	1	105	90	127.785793	ROW		3		210.335906982421	0.4296875/0.4296875		3000	1.3.6.1.4.1.14519.5.2.1.1188.4001.283579197825430929924493152347	SE	SK	5	
0/400/380/0	1	105	90	127.785793	ROW		3		210.335906982421	0.4296875/0.4296875		3000	1.3.6.1.4.1.14519.5.2.1.1188.4001.288279201716311956598614971012	SE	SK	5	
0/400/380/0	1	105	90	127.785793	ROW		3		210.335906982421	0.4296875/0.4296875		3000	1.3.6.1.4.1.14519.5.2.1.1188.4001.438384756591451665658760993760	SE	SK	5	
0/400/380/0	1	105	90	127.785793	ROW		3		210.335906982421	0.4296875/0.4296875		3000	1.3.6.1.4.1.14519.5.2.1.1188.4001.442850005436233167273119421569	SE	SK	5	
0/400/380/0	1	105	90	127.785793	ROW		3		210.335906982421	0.4296875/0.4296875		3000	1.3.6.1.4.1.14519.5.2.1.1188.4001.750649822396311700522065243674	SE	SK	5	
0/400/380/0	1	105	90	127.785793	ROW		3		210.335906982421	0.4296875/0.4296875		3000	1.3.6.1.4.1.14519.5.2.1.1188.4001.851585342723332168683941518434	SE	SK	5	
0/400/380/0	1	105	90	127.785793	ROW		3		210.335906982421	0.4296875/0.4296875		3000	1.3.6.1.4.1.14519.5.2.1.1188.4001.939266720717546612127456947279	SE	SK	5	
0/272/217/0	1	10	90	127.785766999999	ROW		3		207.206649780273	0.76388889551162/0.76388889551162		640.356018066406	1.3.6.1.4.1.14519.5.2.1.1188.4001.110470608621484165247695251984	SE	SS	5	
0/272/217/0	1	10	90	127.785766999999	ROW		3		207.206649780273	0.76388889551162/0.76388889551162		640.356018066406	1.3.6.1.4.1.14519.5.2.1.1188.4001.110472326118661043797677148251	SE	SS	5	
0/272/217/0	1	10	90	127.785766999999	ROW		3		207.206649780273	0.76388889551162/0.76388889551162		640.356018066406	1.3.6.1.4.1.14519.5.2.1.1188.4001.130804743749212976636125446975	SE	SS	5	
0/272/217/0	1	10	90	127.785766999999	ROW		3		207.206649780273	0.76388889551162/0.76388889551162		640.356018066406	1.3.6.1.4.1.14519.5.2.1.1188.4001.142111528018641491855931818112	SE	SS	5	
0/272/217/0	1	10	90	127.785766999999	ROW		3		207.206649780273	0.76388889551162/0.76388889551162		640.356018066406	1.3.6.1.4.1.14519.5.2.1.1188.4001.150371306867072794718336143627	SE	SS	5	
0/272/217/0	1	10	90	127.785766999999	ROW		3		207.206649780273	0.76388889551162/0.76388889551162		640.356018066406	1.3.6.1.4.1.14519.5.2.1.1188.4001.153508570370757897518365000343	SE	SS	5	
0/272/217/0	1	10	90	127.785766999999	ROW		3		207.206649780273	0.76388889551162/0.76388889551162		640.356018066406	1.3.6.1.4.1.14519.5.2.1.1188.4001.207306873856015032610058318876	SE	SS	5	
0/272/217/0	1	10	90	127.785766999999	ROW		3		207.206649780273	0.76388889551162/0.76388889551162		640.356018066406	1.3.6.1.4.1.14519.5.2.1.1188.4001.224818494784186214537208634356	SE	SS	5	
0/272/217/0	1	10	90	127.785766999999	ROW		3		207.206649780273	0.76388889551162/0.76388889551162		640.356018066406	1.3.6.1.4.1.14519.5.2.1.1188.4001.231416707683557997510975822775	SE	SS	5	
0/272/217/0	1	10	90	127.785766999999	ROW		3		207.206649780273	0.76388889551162/0.76388889551162		640.356018066406	1.3.6.1.4.1.14519.5.2.1.1188.4001.241672174427057101824618771286	SE	SS	5	
0/272/217/0	1	10	90	127.785766999999	ROW		3		207.206649780273	0.76388889551162/0.76388889551162		640.356018066406	1.3.6.1.4.1.14519.5.2.1.1188.4001.245025446004683494739947604385	SE	SS	5	
0/272/217/0	1	10	90	127.785766999999	ROW		3		207.206649780273	0.76388889551162/0.76388889551162		640.356018066406	1.3.6.1.4.1.14519.5.2.1.1188.4001.249055822109334884510416669441	SE	SS	5	
0/272/217/0	1	10	90	127.785766999999	ROW		3		207.206649780273	0.76388889551162/0.76388889551162		640.356018066406	1.3.6.1.4.1.14519.5.2.1.1188.4001.263598420668698356066929400174	SE	SS	5	
0/272/217/0	1	10	90	127.785766999999	ROW		3		207.206649780273	0.76388889551162/0.76388889551162		640.356018066406	1.3.6.1.4.1.14519.5.2.1.1188.4001.264966472507576855533640392899	SE	SS	5	
0/272/217/0	1	10	90	127.785766999999	ROW		3		207.206649780273	0.76388889551162/0.76388889551162		640.356018066406	1.3.6.1.4.1.14519.5.2.1.1188.4001.276469943979205660543592729784	SE	SS	5	
0/272/217/0	1	10	90	127.785766999999	ROW		3		207.206649780273	0.76388889551162/0.76388889551162		640.356018066406	1.3.6.1.4.1.14519.5.2.1.1188.4001.287337905466803875440700854184	SE	SS	5	
0/272/217/0	1	10	90	127.785766999999	ROW		3		207.206649780273	0.76388889551162/0.76388889551162		640.356018066406	1.3.6.1.4.1.14519.5.2.1.1188.4001.293487853617525219283599898492	SE	SS	5	
0/272/217/0	1	10	90	127.785766999999	ROW		3		207.206649780273	0.76388889551162/0.76388889551162		640.356018066406	1.3.6.1.4.1.14519.5.2.1.1188.4001.319207070966446897327801077319	SE	SS	5	
0/272/217/0	1	10	90	127.785766999999	ROW		3		207.206649780273	0.76388889551162/0.76388889551162		640.356018066406	1.3.6.1.4.1.14519.5.2.1.1188.4001.320358554043861359160743616332	SE	SS	5	
0/272/217/0	1	10	90	127.785766999999	ROW		3		207.206649780273	0.76388889551162/0.76388889551162		640.356018066406	1.3.6.1.4.1.14519.5.2.1.1188.4001.369916177801720101246212928148	SE	SS	5	
0/272/217/0	1	10	90	127.785766999999	ROW		3		207.206649780273	0.76388889551162/0.76388889551162		640.356018066406	1.3.6.1.4.1.14519.5.2.1.1188.4001.430376085820228848049151284885	SE	SS	5	
0/272/217/0	1	10	90	127.785766999999	ROW		3		207.206649780273	0.76388889551162/0.76388889551162		640.356018066406	1.3.6.1.4.1.14519.5.2.1.1188.4001.586479581293702601893242275924	SE	SS	5	
0/272/217/0	1	10	90	127.785766999999	ROW		3		207.206649780273	0.76388889551162/0.76388889551162		640.356018066406	1.3.6.1.4.1.14519.5.2.1.1188.4001.592118457392579226386638592934	SE	SS	5	
0/272/217/0	1	10	90	127.785766999999	ROW		3		207.206649780273	0.76388889551162/0.76388889551162		640.356018066406	1.3.6.1.4.1.14519.5.2.1.1188.4001.718984553468871928982572964445	SE	SS	5	
0/316/255/0	1	10	90	127.785295999999	ROW		3		206.637191772460	0.68452382087707/0.68452382087707		399.999603271484	1.3.6.1.4.1.14519.5.2.1.1188.4001.121454654042559772165128781445	SE	SS	5	
0/316/255/0	1	10	90	127.785295999999	ROW		3		206.637191772460	0.68452382087707/0.68452382087707		399.999603271484	1.3.6.1.4.1.14519.5.2.1.1188.4001.123057330863688362200658900042	SE	SS	5	
0/316/255/0	1	10	90	127.785295999999	ROW		3		206.637191772460	0.68452382087707/0.68452382087707		399.999603271484	1.3.6.1.4.1.14519.5.2.1.1188.4001.126478219465696184494287972568	SE	SS	5	
0/316/255/0	1	10	90	127.785295999999	ROW		3		206.637191772460	0.68452382087707/0.68452382087707		399.999603271484	1.3.6.1.4.1.14519.5.2.1.1188.4001.130189181596423559971363512900	SE	SS	5	
0/316/255/0	1	10	90	127.785295999999	ROW		3		206.637191772460	0.68452382087707/0.68452382087707		399.999603271484	1.3.6.1.4.1.14519.5.2.1.1188.4001.134101260918606333912141979992	SE	SS	5	
0/316/255/0	1	10	90	127.785295999999	ROW		3		206.637191772460	0.68452382087707/0.68452382087707		399.999603271484	1.3.6.1.4.1.14519.5.2.1.1188.4001.136438591968355988038333588447	SE	SS	5	
0/316/255/0	1	10	90	127.785295999999	ROW		3		206.637191772460	0.68452382087707/0.68452382087707		399.999603271484	1.3.6.1.4.1.14519.5.2.1.1188.4001.137120187024330657009865108308	SE	SS	5	
0/316/255/0	1	10	90	127.785295999999	ROW		3		206.637191772460	0.68452382087707/0.68452382087707		399.999603271484	1.3.6.1.4.1.14519.5.2.1.1188.4001.148728376074011114278816919243	SE	SS	5	
0/316/255/0	1	10	90	127.785295999999	ROW		3		206.637191772460	0.68452382087707/0.68452382087707		399.999603271484	1.3.6.1.4.1.14519.5.2.1.1188.4001.159047414040897773277280772280	SE	SS	5	
0/316/255/0	1	10	90	127.785295999999	ROW		3		206.637191772460	0.68452382087707/0.68452382087707		399.999603271484	1.3.6.1.4.1.14519.5.2.1.1188.4001.159574605265445891174631560329	SE	SS	5	
0/316/255/0	1	10	90	127.785295999999	ROW		3		206.637191772460	0.68452382087707/0.68452382087707		399.999603271484	1.3.6.1.4.1.14519.5.2.1.1188.4001.166711323443432421308047215166	SE	SS	5	
0/316/255/0	1	10	90	127.785295999999	ROW		3		206.637191772460	0.68452382087707/0.68452382087707		399.999603271484	1.3.6.1.4.1.14519.5.2.1.1188.4001.225918955104708278228046788813	SE	SS	5	
0/316/255/0	1	10	90	127.785295999999	ROW		3		206.637191772460	0.68452382087707/0.68452382087707		399.999603271484	1.3.6.1.4.1.14519.5.2.1.1188.4001.241746260464870740847041974546	SE	SS	5	
0/316/255/0	1	10	90	127.785295999999	ROW		3		206.637191772460	0.68452382087707/0.68452382087707		399.999603271484	1.3.6.1.4.1.14519.5.2.1.1188.4001.254999070265290614741072145926	SE	SS	5	
0/316/255/0	1	10	90	127.785295999999	ROW		3		206.637191772460	0.68452382087707/0.68452382087707		399.999603271484	1.3.6.1.4.1.14519.5.2.1.1188.4001.271352625207751423660142514682	SE	SS	5	
0/316/255/0	1	10	90	127.785295999999	ROW		3		206.637191772460	0.68452382087707/0.68452382087707		399.999603271484	1.3.6.1.4.1.14519.5.2.1.1188.4001.271948890061900517102892178589	SE	SS	5	
0/316/255/0	1	10	90	127.785295999999	ROW		3		206.637191772460	0.68452382087707/0.68452382087707		399.999603271484	1.3.6.1.4.1.14519.5.2.1.1188.4001.278500380336820415097250223011	SE	SS	5	
0/316/255/0	1	10	90	127.785295999999	ROW		3		206.637191772460	0.68452382087707/0.68452382087707		399.999603271484	1.3.6.1.4.1.14519.5.2.1.1188.4001.587296834047386423635316536939	SE	SS	5	
0/316/255/0	1	10	90	127.785295999999	ROW		3		206.637191772460	0.68452382087707/0.68452382087707		399.999603271484	1.3.6.1.4.1.14519.5.2.1.1188.4001.601551888746977991503126226171	SE	SS	5	
0/316/255/0	1	10	90	127.785295999999	ROW		3		206.637191772460	0.68452382087707/0.68452382087707		399.999603271484	1.3.6.1.4.1.14519.5.2.1.1188.4001.678950872785139165306111938231	SE	SS	5	
0/316/255/0	1	10	90	127.785295999999	ROW		3		206.637191772460	0.68452382087707/0.68452382087707		399.999603271484	1.3.6.1.4.1.14519.5.2.1.1188.4001.904131719189222954491199256284	SE	SS	5	
0/316/255/0	1	10	90	127.785295999999	ROW		3		206.637191772460	0.68452382087707/0.68452382087707		399.999603271484	1.3.6.1.4.1.14519.5.2.1.1188.4001.972306028069669006513987980380	SE	SS	5	
0/336/255/0	1	125	90	127.785304	ROW	2850	3		170.206970214843	0.68452382087707/0.68452382087707		11000	1.3.6.1.4.1.14519.5.2.1.1188.4001.114869452031194985470294441988	IR	SK	5	
0/336/255/0	1	125	90	127.785304	ROW	2850	3		170.206970214843	0.68452382087707/0.68452382087707		11000	1.3.6.1.4.1.14519.5.2.1.1188.4001.145374546821523324356791645669	IR	SK	5	
0/336/255/0	1	125	90	127.785304	ROW	2850	3		170.206970214843	0.68452382087707/0.68452382087707		11000	1.3.6.1.4.1.14519.5.2.1.1188.4001.158222385874975361014475115145	IR	SK	5	
0/336/255/0	1	125	90	127.785304	ROW	2850	3		170.206970214843	0.68452382087707/0.68452382087707		11000	1.3.6.1.4.1.14519.5.2.1.1188.4001.161258730577956549105095890303	IR	SK	5	
0/336/255/0	1	125	90	127.785304	ROW	2850	3		170.206970214843	0.68452382087707/0.68452382087707		11000	1.3.6.1.4.1.14519.5.2.1.1188.4001.187565164641711626397166518576	IR	SK	5	
0/336/255/0	1	125	90	127.785304	ROW	2850	3		170.206970214843	0.68452382087707/0.68452382087707		11000	1.3.6.1.4.1.14519.5.2.1.1188.4001.192013440743546321094732171211	IR	SK	5	
0/336/255/0	1	125	90	127.785304	ROW	2850	3		170.206970214843	0.68452382087707/0.68452382087707		11000	1.3.6.1.4.1.14519.5.2.1.1188.4001.194897008650691155322328067527	IR	SK	5	
0/336/255/0	1	125	90	127.785304	ROW	2850	3		170.206970214843	0.68452382087707/0.68452382087707		11000	1.3.6.1.4.1.14519.5.2.1.1188.4001.202077074665941708058356794723	IR	SK	5	
0/336/255/0	1	125	90	127.785304	ROW	2850	3		170.206970214843	0.68452382087707/0.68452382087707		11000	1.3.6.1.4.1.14519.5.2.1.1188.4001.205997963307750245669833187624	IR	SK	5	
0/336/255/0	1	125	90	127.785304	ROW	2850	3		170.206970214843	0.68452382087707/0.68452382087707		11000	1.3.6.1.4.1.14519.5.2.1.1188.4001.206743085003269760388440928481	IR	SK	5	
0/336/255/0	1	125	90	127.785304	ROW	2850	3		170.206970214843	0.68452382087707/0.68452382087707		11000	1.3.6.1.4.1.14519.5.2.1.1188.4001.215545277741881633535663344457	IR	SK	5	
0/336/255/0	1	125	90	127.785304	ROW	2850	3		170.206970214843	0.68452382087707/0.68452382087707		11000	1.3.6.1.4.1.14519.5.2.1.1188.4001.232387503784537456594154765377	IR	SK	5	
0/336/255/0	1	125	90	127.785304	ROW	2850	3		170.206970214843	0.68452382087707/0.68452382087707		11000	1.3.6.1.4.1.14519.5.2.1.1188.4001.250094470847448204742355576236	IR	SK	5	
