Columns	ConvolutionKernel	FrameOfReferenceUID	ImageOrientationPatient	ImagePositionPatient	PixelSpacing	ReconstructionMethod	Rows	SOPInstanceUID	SliceThickness
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-1164.959	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.241721835708900756389841768404	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-1131.209	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.242128285553309122997585781410	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-338.084	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.244097716189782486019934395623	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-1060.334	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.244413300490982632549459222111	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-375.209	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.244559821262897240383910587303	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-422.459	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.247534032322604187407156316364	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-371.834	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.247680102270923531436184261189	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-304.334	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.248098448641855963239826765843	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-783.584	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.248947967836144778225261715411	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-449.459	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.251370869599295469317246089103	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-925.334	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.252183028834255936397694799519	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-803.834	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.253652857140867309380523106656	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-952.334	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.254461475207706323860694698979	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-253.709	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.255572388920705820400643331279	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-1171.709	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.256348782123177948537513590473	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-1090.709	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.256571018185624000290339343703	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-523.709	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.256649768566450944670742115043	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-1134.584	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.256882225970799927482017614177	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-1229.084	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.257206841139969970084776926999	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-557.459	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.257577990134397703152852543136	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-1137.959	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.258135815892107621723380643523	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-878.084	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.258710546033963144345953386399	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-503.459	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.260804013093987438145010980628	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-867.959	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.262252790414796518670645567961	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-898.334	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.262575157667749510334244738668	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-763.334	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.263138949869371941399253860379	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-486.584	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.263181198094706915104912686989	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-520.334	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.263420181561460314003447258437	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-510.209	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.263840664831875119933778534868	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-547.334	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.263934857331003865284353495940	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-888.209	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.265925807563996398776952338674	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-317.834	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.268776381858600050231705711007	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-1050.209	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.268907959483325754571385682622	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-601.334	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.271339981237925629213084637633	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-540.584	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.272589994767524773123691034113	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-851.084	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.273522608430917807428729647259	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-611.459	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.274256614326543904653613275693	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-1144.709	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.274547717218899727123546404134	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-705.959	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.274853987928993872330952137967	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-817.334	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.274911018189234950935930089353	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-1107.584	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.277318890069010375879151961076	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-574.334	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.277936262916697793860613540432	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-635.084	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.282112633209495782032708437537	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-591.209	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.282730044574870609715565438864	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-314.459	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.285199127457762305289457714413	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-321.209	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.285583450448468430913032677291	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-641.834	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.288139602078144927053271890689	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-631.709	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.289224112434185006607797330263	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-675.584	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.291267748027944038139646004697	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-1029.959	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.291868000926987091698881121256	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-915.209	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.291937202525326658807423093631	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-537.209	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.292443407170669250748473214181	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-1212.209	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.296515028832046837014032098183	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-986.084	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.298834102745777847034604775560	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-1019.834	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.300301762359319690489266880521	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-614.834	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.300945645786362165304605259245	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-736.334	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.301908911789407445980090155038	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-1185.209	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.303380360453618492050884696139	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-327.959	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.305849093635201853790541988302	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-813.959	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.305925325445201602016364940218	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-918.584	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.306397433504252142220535833904	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-597.959	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.306599074693218107621200415963	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-567.584	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.307657220083386716890588458047	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-581.084	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.308146736209567317659614756231	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-1077.209	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.309669268451108676078877847225	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-1023.209	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.310815448224597057166226488093	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-871.334	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.311541626583400593288608513478	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-678.959	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.312800222285726541157950673412	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-692.459	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.313880687611554775832429112768	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-702.584	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.316591130092273175586479211698	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-493.334	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.318856998822777918404361536766	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-412.334	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.319244508964385767069691226082	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-928.709	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.323178099462346871217668651501	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-543.959	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.323666578326265318947319244911	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-894.959	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.324209273752368908967633387428	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-260.459	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.325971588264730726076978589153	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-1053.584	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.326005631752913405453438715253	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-722.834	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.326426741826233315851198373164	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-628.334	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.327699714884020746294054604717	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-905.084	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.327870423528600997532853551033	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-668.834	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.329751284488087596613001130848	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-307.709	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.331473000676027416440679557667	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-1080.584	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.331631030290005604876663618706	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-297.584	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.333130575217150552135760895334	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-439.334	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.333467737899589916396307865883	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-570.959	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.333637031908326189105312379422	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-716.084	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.335254648724895538159440876053	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-1026.584	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.335891255306351141857589850849	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-1188.584	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.336050428004039171758428504795	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-311.084	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.336276954486819885271344169642	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-290.834	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.337040907499848279312088663223	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-273.959	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.337748317159247340862790237853	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-935.459	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.338189022814355559340811177438	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-844.334	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.339472003100679296506793642105	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-975.959	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.349138917022650812432777170499	3.3750001
